x_m,y_m,u_ms,v_ms,speed_ms,Cp,T_static_K,T_recovery_K,Mach_local,vorticity_1s
0.04332,-0.62492,82.317,31.021,87.968,0.1634,288.156,291.592,0.2585,-0.05
0.05053,-0.62492,82.316,30.926,87.934,0.1641,288.159,291.592,0.2584,-0.06
0.05775,-0.62492,82.317,30.832,87.902,0.1647,288.162,291.593,0.2583,-0.06
0.06497,-0.62492,82.321,30.737,87.872,0.1653,288.165,291.593,0.2582,-0.06
0.07219,-0.62492,82.326,30.642,87.844,0.1658,288.167,291.593,0.2581,-0.06
0.07941,-0.62492,82.334,30.547,87.818,0.1664,288.169,291.593,0.2581,-0.06
0.08663,-0.62492,82.344,30.452,87.794,0.1668,288.171,291.594,0.258,-0.06
0.09385,-0.62492,82.356,30.358,87.773,0.1673,288.173,291.594,0.2579,-0.06
0.10107,-0.62492,82.37,30.264,87.754,0.1676,288.175,291.594,0.2579,-0.06
0.10829,-0.62492,82.386,30.17,87.736,0.168,288.176,291.594,0.2578,-0.06
0.11551,-0.62492,82.404,30.077,87.721,0.1683,288.178,291.594,0.2578,-0.06
0.12273,-0.62492,82.425,29.984,87.709,0.1685,288.179,291.594,0.2577,-0.06
0.12995,-0.62492,82.447,29.891,87.698,0.1688,288.18,291.595,0.2577,-0.06
0.13716,-0.62492,82.471,29.799,87.69,0.1689,288.18,291.595,0.2577,-0.06
0.14438,-0.62492,82.498,29.708,87.684,0.169,288.181,291.595,0.2577,-0.06
0.1516,-0.62492,82.527,29.618,87.68,0.1691,288.181,291.595,0.2576,-0.06
0.15882,-0.62492,82.557,29.528,87.679,0.1691,288.181,291.595,0.2576,-0.06
0.16604,-0.62492,82.589,29.439,87.679,0.1691,288.181,291.595,0.2576,-0.06
0.17326,-0.62492,82.624,29.351,87.682,0.1691,288.181,291.595,0.2577,-0.06
0.18048,-0.62492,82.66,29.264,87.687,0.169,288.181,291.595,0.2577,-0.06
0.1877,-0.62492,82.698,29.179,87.695,0.1688,288.18,291.595,0.2577,-0.07
0.19492,-0.62492,82.738,29.094,87.704,0.1686,288.179,291.594,0.2577,-0.07
0.20214,-0.62492,82.78,29.01,87.716,0.1684,288.178,291.594,0.2578,-0.07
0.20936,-0.62492,82.823,28.928,87.73,0.1681,288.177,291.594,0.2578,-0.07
0.21658,-0.62492,82.868,28.847,87.746,0.1678,288.176,291.594,0.2578,-0.07
0.22379,-0.62492,82.915,28.767,87.764,0.1674,288.174,291.594,0.2579,-0.07
0.23101,-0.62492,82.964,28.688,87.784,0.167,288.172,291.594,0.258,-0.07
0.23823,-0.62492,83.014,28.611,87.806,0.1666,288.17,291.594,0.258,-0.07
0.24545,-0.62492,83.065,28.535,87.83,0.1661,288.168,291.593,0.2581,-0.07
0.25267,-0.62492,83.118,28.461,87.856,0.1656,288.166,291.593,0.2582,-0.07
0.25989,-0.62492,83.172,28.389,87.883,0.1651,288.164,291.593,0.2583,-0.07
0.26711,-0.62492,83.228,28.318,87.913,0.1645,288.161,291.593,0.2583,-0.07
0.27433,-0.62492,83.284,28.248,87.945,0.1638,288.158,291.592,0.2584,-0.07
0.28155,-0.62492,83.343,28.18,87.978,0.1632,288.155,291.592,0.2585,-0.07
0.28877,-0.62492,83.402,28.114,88.013,0.1625,288.152,291.592,0.2586,-0.07
0.29599,-0.62492,83.462,28.049,88.049,0.1617,288.149,291.591,0.2587,-0.07
0.30321,-0.62492,83.523,27.987,88.088,0.161,288.146,291.591,0.2589,-0.07
0.31042,-0.62492,83.586,27.925,88.127,0.1602,288.142,291.59,0.259,-0.07
0.31764,-0.62492,83.649,27.866,88.169,0.1594,288.139,291.59,0.2591,-0.07
0.32486,-0.62492,83.713,27.808,88.211,0.1585,288.135,291.59,0.2592,-0.07
0.33208,-0.62492,83.778,27.753,88.255,0.1576,288.131,291.589,0.2594,-0.07
0.3393,-0.62492,83.844,27.699,88.301,0.1567,288.127,291.589,0.2595,-0.07
0.34652,-0.62492,83.91,27.646,88.347,0.1558,288.123,291.588,0.2596,-0.07
0.35374,-0.62492,83.977,27.596,88.395,0.1548,288.119,291.588,0.2598,-0.07
0.36096,-0.62492,84.044,27.547,88.444,0.1538,288.114,291.587,0.2599,-0.07
0.36818,-0.62492,84.112,27.5,88.494,0.1528,288.11,291.587,0.2601,-0.07
0.3754,-0.62492,84.181,27.455,88.545,0.1518,288.105,291.587,0.2602,-0.07
0.38262,-0.62492,84.249,27.412,88.597,0.1508,288.101,291.586,0.2604,-0.07
0.38984,-0.62492,84.318,27.371,88.65,0.1497,288.096,291.586,0.2605,-0.07
0.39705,-0.62492,84.388,27.331,88.703,0.1486,288.091,291.585,0.2607,-0.07
0.40427,-0.62492,84.457,27.293,88.758,0.1475,288.087,291.584,0.2609,-0.06
0.41149,-0.62492,84.527,27.257,88.813,0.1464,288.082,291.584,0.261,-0.06
0.41871,-0.62492,84.596,27.223,88.869,0.1453,288.077,291.583,0.2612,-0.06
0.42593,-0.62492,84.666,27.19,88.925,0.1442,288.072,291.583,0.2614,-0.06
0.43315,-0.62492,84.736,27.159,88.982,0.143,288.067,291.582,0.2615,-0.06
0.44037,-0.62492,84.805,27.13,89.039,0.1419,288.062,291.582,0.2617,-0.06
0.44759,-0.62492,84.874,27.103,89.097,0.1407,288.057,291.581,0.2619,-0.06
0.45481,-0.62492,84.944,27.077,89.155,0.1395,288.052,291.581,0.262,-0.06
0.46203,-0.62492,85.013,27.052,89.213,0.1383,288.046,291.58,0.2622,-0.06
0.46925,-0.62492,85.081,27.03,89.272,0.1371,288.041,291.58,0.2624,-0.06
0.47647,-0.62492,85.15,27.009,89.33,0.136,288.036,291.579,0.2626,-0.06
0.48368,-0.62492,85.218,26.989,89.389,0.1348,288.031,291.578,0.2627,-0.06
0.4909,-0.62492,85.285,26.971,89.448,0.1336,288.025,291.578,0.2629,-0.06
0.49812,-0.62492,85.352,26.954,89.507,0.1324,288.02,291.577,0.2631,-0.06
0.50534,-0.62492,85.419,26.939,89.566,0.1312,288.015,291.577,0.2633,-0.06
0.51256,-0.62492,85.485,26.925,89.625,0.13,288.01,291.576,0.2634,-0.06
0.51978,-0.62492,85.551,26.913,89.684,0.1288,288.004,291.576,0.2636,-0.06
0.527,-0.62492,85.615,26.902,89.743,0.1276,287.999,291.575,0.2638,-0.06
0.53422,-0.62492,85.68,26.892,89.801,0.1264,287.994,291.574,0.264,-0.05
0.54144,-0.62492,85.744,26.883,89.859,0.1252,287.989,291.574,0.2641,-0.05
0.54866,-0.62492,85.807,26.876,89.917,0.124,287.984,291.573,0.2643,-0.05
0.55588,-0.62492,85.869,26.87,89.975,0.1228,287.978,291.573,0.2645,-0.05
0.5631,-0.62492,85.931,26.865,90.032,0.1217,287.973,291.572,0.2647,-0.05
0.57032,-0.62492,85.992,26.861,90.089,0.1205,287.968,291.572,0.2648,-0.05
0.57753,-0.62492,86.052,26.858,90.146,0.1193,287.963,291.571,0.265,-0.05
0.58475,-0.62492,86.111,26.856,90.202,0.1182,287.958,291.571,0.2652,-0.05
0.59197,-0.62492,86.17,26.855,90.258,0.1171,287.953,291.57,0.2653,-0.05
0.59919,-0.62492,86.228,26.855,90.313,0.1159,287.948,291.57,0.2655,-0.05
0.60641,-0.62492,86.285,26.856,90.368,0.1148,287.943,291.569,0.2657,-0.05
0.61363,-0.62492,86.341,26.858,90.422,0.1137,287.938,291.568,0.2658,-0.05
0.62085,-0.62492,86.396,26.861,90.475,0.1126,287.933,291.568,0.266,-0.05
0.62807,-0.62492,86.451,26.864,90.529,0.1115,287.929,291.567,0.2661,-0.04
0.63529,-0.62492,86.505,26.868,90.581,0.1104,287.924,291.567,0.2663,-0.04
0.64251,-0.62492,86.558,26.873,90.633,0.1093,287.919,291.566,0.2664,-0.04
0.64973,-0.62492,86.61,26.878,90.685,0.1083,287.915,291.566,0.2666,-0.04
0.65695,-0.62492,86.661,26.885,90.735,0.1072,287.91,291.565,0.2668,-0.04
0.66416,-0.62492,86.711,26.891,90.786,0.1062,287.905,291.565,0.2669,-0.04
0.67138,-0.62492,86.761,26.899,90.835,0.1052,287.901,291.564,0.267,-0.04
0.6786,-0.62492,86.81,26.907,90.884,0.1042,287.897,291.564,0.2672,-0.04
0.68582,-0.62492,86.858,26.915,90.932,0.1032,287.892,291.563,0.2673,-0.04
0.69304,-0.62492,86.905,26.924,90.98,0.1022,287.888,291.563,0.2675,-0.04
0.70026,-0.62492,86.951,26.934,91.027,0.1012,287.884,291.563,0.2676,-0.04
0.70748,-0.62492,86.997,26.943,91.073,0.1003,287.879,291.562,0.2678,-0.04
0.7147,-0.62492,87.041,26.954,91.119,0.0993,287.875,291.562,0.2679,-0.04
0.72192,-0.62492,87.085,26.964,91.164,0.0984,287.871,291.561,0.268,-0.03
0.72914,-0.62492,87.129,26.975,91.209,0.0975,287.867,291.561,0.2682,-0.03
0.73636,-0.62492,87.171,26.986,91.253,0.0966,287.863,291.56,0.2683,-0.03
0.74358,-0.62492,87.213,26.998,91.296,0.0957,287.859,291.56,0.2684,-0.03
0.75079,-0.62492,87.254,27.01,91.339,0.0948,287.855,291.56,0.2685,-0.03
0.75801,-0.62492,87.294,27.022,91.38,0.0939,287.852,291.559,0.2687,-0.03
0.76523,-0.62492,87.333,27.034,91.422,0.0931,287.848,291.559,0.2688,-0.03
0.77245,-0.62492,87.372,27.047,91.463,0.0922,287.844,291.558,0.2689,-0.03
0.77967,-0.62492,87.41,27.06,91.503,0.0914,287.84,291.558,0.269,-0.03
0.78689,-0.62492,87.447,27.073,91.542,0.0906,287.837,291.558,0.2692,-0.03
0.79411,-0.62492,87.484,27.086,91.581,0.0897,287.833,291.557,0.2693,-0.03
0.80133,-0.62492,87.52,27.099,91.619,0.0889,287.83,291.557,0.2694,-0.03
0.80855,-0.62492,87.555,27.112,91.657,0.0882,287.826,291.556,0.2695,-0.03
0.81577,-0.62492,87.59,27.126,91.694,0.0874,287.823,291.556,0.2696,-0.03
0.82299,-0.62492,87.624,27.139,91.731,0.0866,287.82,291.556,0.2697,-0.03
0.83021,-0.62492,87.658,27.153,91.767,0.0859,287.816,291.555,0.2698,-0.03
0.83742,-0.62492,87.691,27.167,91.803,0.0851,287.813,291.555,0.2699,-0.02
0.84464,-0.62492,87.723,27.181,91.837,0.0844,287.81,291.555,0.27,-0.02
0.85186,-0.62492,87.755,27.195,91.872,0.0837,287.807,291.554,0.2701,-0.02
0.85908,-0.62492,87.786,27.209,91.906,0.083,287.804,291.554,0.2702,-0.02
0.8663,-0.62492,87.817,27.223,91.939,0.0823,287.801,291.554,0.2703,-0.02
0.87352,-0.62492,87.847,27.237,91.972,0.0816,287.798,291.553,0.2704,-0.02
0.88074,-0.62492,87.876,27.251,92.005,0.0809,287.795,291.553,0.2705,-0.02
0.88796,-0.62492,87.905,27.265,92.036,0.0803,287.792,291.553,0.2706,-0.02
0.89518,-0.62492,87.934,27.279,92.068,0.0796,287.789,291.552,0.2707,-0.02
0.9024,-0.62492,87.962,27.293,92.099,0.0789,287.786,291.552,0.2708,-0.02
0.90962,-0.62492,87.99,27.307,92.129,0.0783,287.783,291.552,0.2709,-0.02
0.91684,-0.62492,88.017,27.321,92.16,0.0777,287.78,291.551,0.271,-0.02
0.92405,-0.62492,88.043,27.335,92.189,0.0771,287.778,291.551,0.2711,-0.02
0.93127,-0.62492,88.07,27.349,92.218,0.0764,287.775,291.551,0.2712,-0.02
0.93849,-0.62492,88.095,27.363,92.247,0.0758,287.772,291.551,0.2713,-0.02
0.94571,-0.62492,88.121,27.377,92.276,0.0753,287.77,291.55,0.2713,-0.02
0.95293,-0.62492,88.146,27.391,92.304,0.0747,287.767,291.55,0.2714,-0.02
0.96015,-0.62492,88.17,27.405,92.331,0.0741,287.765,291.55,0.2715,-0.02
0.96737,-0.62492,88.195,27.419,92.358,0.0735,287.762,291.549,0.2716,-0.02
0.97459,-0.62492,88.218,27.432,92.385,0.073,287.76,291.549,0.2717,-0.02
0.98181,-0.62492,88.242,27.446,92.412,0.0724,287.757,291.549,0.2718,-0.02
0.98903,-0.62492,88.265,27.46,92.438,0.0719,287.755,291.549,0.2718,-0.02
0.99625,-0.62492,88.287,27.473,92.463,0.0713,287.752,291.548,0.2719,-0.01
1.00347,-0.62492,88.31,27.487,92.489,0.0708,287.75,291.548,0.272,-0.01
1.01068,-0.62492,88.332,27.5,92.514,0.0703,287.748,291.548,0.2721,-0.01
1.0179,-0.62492,88.353,27.514,92.538,0.0697,287.746,291.548,0.2721,-0.01
1.02512,-0.62492,88.375,27.527,92.563,0.0692,287.743,291.547,0.2722,-0.01
1.03234,-0.62492,88.396,27.541,92.587,0.0687,287.741,291.547,0.2723,-0.01
1.03956,-0.62492,88.417,27.554,92.611,0.0682,287.739,291.547,0.2723,-0.01
1.04678,-0.62492,88.437,27.567,92.634,0.0677,287.737,291.547,0.2724,-0.01
1.054,-0.62492,88.457,27.58,92.657,0.0672,287.735,291.546,0.2725,-0.01
-0.527,-0.61743,85.89,35.174,92.813,0.064,287.72,291.545,0.2729,-0.06
-0.51978,-0.61743,85.839,35.166,92.763,0.065,287.725,291.545,0.2728,-0.01
-0.51256,-0.61743,85.787,35.158,92.712,0.0661,287.729,291.546,0.2726,-0.01
-0.50534,-0.61743,85.735,35.15,92.661,0.0672,287.734,291.546,0.2725,-0.01
-0.49812,-0.61743,85.683,35.14,92.609,0.0683,287.739,291.547,0.2723,-0.01
-0.4909,-0.61743,85.63,35.13,92.556,0.0694,287.744,291.547,0.2722,-0.02
-0.48368,-0.61743,85.576,35.119,92.502,0.0705,287.749,291.548,0.272,-0.02
-0.47647,-0.61743,85.522,35.107,92.448,0.0716,287.754,291.549,0.2719,-0.02
-0.46925,-0.61743,85.468,35.094,92.393,0.0728,287.759,291.549,0.2717,-0.02
-0.46203,-0.61743,85.413,35.08,92.337,0.074,287.764,291.55,0.2715,-0.02
-0.45481,-0.61743,85.358,35.066,92.28,0.0752,287.769,291.55,0.2714,-0.02
-0.44759,-0.61743,85.303,35.05,92.223,0.0764,287.775,291.551,0.2712,-0.02
-0.44037,-0.61743,85.247,35.034,92.165,0.0776,287.78,291.551,0.271,-0.02
-0.43315,-0.61743,85.19,35.016,92.106,0.0788,287.785,291.552,0.2708,-0.02
-0.42593,-0.61743,85.133,34.998,92.047,0.08,287.791,291.553,0.2707,-0.02
-0.41871,-0.61743,85.076,34.979,91.986,0.0813,287.796,291.553,0.2705,-0.02
-0.41149,-0.61743,85.019,34.958,91.926,0.0826,287.802,291.554,0.2703,-0.02
-0.40427,-0.61743,84.961,34.937,91.864,0.0839,287.807,291.554,0.2701,-0.02
-0.39705,-0.61743,84.903,34.914,91.802,0.0851,287.813,291.555,0.2699,-0.02
-0.38984,-0.61743,84.845,34.89,91.739,0.0865,287.819,291.556,0.2697,-0.02
-0.38262,-0.61743,84.786,34.866,91.675,0.0878,287.825,291.556,0.2696,-0.02
-0.3754,-0.61743,84.728,34.84,91.611,0.0891,287.831,291.557,0.2694,-0.02
-0.36818,-0.61743,84.669,34.813,91.546,0.0905,287.836,291.557,0.2692,-0.02
-0.36096,-0.61743,84.61,34.784,91.481,0.0918,287.842,291.558,0.269,-0.02
-0.35374,-0.61743,84.55,34.755,91.415,0.0932,287.848,291.559,0.2688,-0.02
-0.34652,-0.61743,84.491,34.724,91.348,0.0946,287.854,291.559,0.2686,-0.02
-0.3393,-0.61743,84.431,34.692,91.281,0.096,287.861,291.56,0.2684,-0.02
-0.33208,-0.61743,84.372,34.658,91.213,0.0974,287.867,291.561,0.2682,-0.02
-0.32486,-0.61743,84.312,34.624,91.144,0.0988,287.873,291.561,0.268,-0.02
-0.31764,-0.61743,84.252,34.588,91.075,0.1002,287.879,291.562,0.2678,-0.03
-0.31042,-0.61743,84.192,34.55,91.006,0.1017,287.886,291.563,0.2676,-0.03
-0.30321,-0.61743,84.133,34.511,90.936,0.1031,287.892,291.563,0.2673,-0.03
-0.29599,-0.61743,84.073,34.471,90.866,0.1046,287.898,291.564,0.2671,-0.03
-0.28877,-0.61743,84.014,34.43,90.795,0.106,287.905,291.565,0.2669,-0.03
-0.28155,-0.61743,83.954,34.387,90.724,0.1075,287.911,291.566,0.2667,-0.03
-0.27433,-0.61743,83.895,34.342,90.652,0.109,287.917,291.566,0.2665,-0.03
-0.26711,-0.61743,83.837,34.296,90.58,0.1104,287.924,291.567,0.2663,-0.03
-0.25989,-0.61743,83.778,34.249,90.508,0.1119,287.93,291.568,0.2661,-0.03
-0.25267,-0.61743,83.72,34.2,90.436,0.1134,287.937,291.568,0.2659,-0.03
-0.24545,-0.61743,83.662,34.15,90.363,0.1149,287.944,291.569,0.2656,-0.03
-0.23823,-0.61743,83.604,34.098,90.291,0.1164,287.95,291.57,0.2654,-0.03
-0.23101,-0.61743,83.547,34.045,90.218,0.1179,287.957,291.57,0.2652,-0.03
-0.22379,-0.61743,83.491,33.99,90.145,0.1194,287.963,291.571,0.265,-0.03
-0.21658,-0.61743,83.435,33.934,90.072,0.1209,287.97,291.572,0.2648,-0.03
-0.20936,-0.61743,83.38,33.876,89.999,0.1224,287.976,291.573,0.2646,-0.03
-0.20214,-0.61743,83.325,33.816,89.926,0.1238,287.983,291.573,0.2643,-0.03
-0.19492,-0.61743,83.271,33.756,89.853,0.1253,287.989,291.574,0.2641,-0.03
-0.1877,-0.61743,83.218,33.693,89.78,0.1268,287.996,291.575,0.2639,-0.04
-0.18048,-0.61743,83.165,33.629,89.707,0.1283,288.002,291.575,0.2637,-0.04
-0.17326,-0.61743,83.114,33.564,89.635,0.1298,288.009,291.576,0.2635,-0.04
-0.16604,-0.61743,83.063,33.497,89.563,0.1312,288.015,291.577,0.2633,-0.04
-0.15882,-0.61743,83.013,33.428,89.491,0.1327,288.022,291.577,0.263,-0.04
-0.1516,-0.61743,82.965,33.358,89.42,0.1341,288.028,291.578,0.2628,-0.04
-0.14438,-0.61743,82.917,33.287,89.349,0.1356,288.034,291.579,0.2626,-0.04
-0.13716,-0.61743,82.871,33.214,89.279,0.137,288.04,291.58,0.2624,-0.04
-0.12995,-0.61743,82.825,33.14,89.209,0.1384,288.047,291.58,0.2622,-0.04
-0.12273,-0.61743,82.781,33.064,89.14,0.1398,288.053,291.581,0.262,-0.04
-0.11551,-0.61743,82.738,32.987,89.072,0.1412,288.059,291.581,0.2618,-0.04
-0.10829,-0.61743,82.697,32.909,89.004,0.1426,288.065,291.582,0.2616,-0.04
-0.10107,-0.61743,82.657,32.829,88.938,0.1439,288.071,291.583,0.2614,-0.04
-0.09385,-0.61743,82.618,32.748,88.872,0.1452,288.077,291.583,0.2612,-0.04
-0.08663,-0.61743,82.581,32.666,88.807,0.1465,288.082,291.584,0.261,-0.04
-0.07941,-0.61743,82.545,32.583,88.743,0.1478,288.088,291.585,0.2608,-0.05
-0.07219,-0.61743,82.511,32.498,88.681,0.1491,288.093,291.585,0.2606,-0.05
-0.06497,-0.61743,82.479,32.412,88.619,0.1503,288.099,291.586,0.2604,-0.05
-0.05775,-0.61743,82.448,32.325,88.559,0.1515,288.104,291.586,0.2603,-0.05
-0.05053,-0.61743,82.419,32.237,88.5,0.1527,288.109,291.587,0.2601,-0.05
-0.04332,-0.61743,82.392,32.149,88.442,0.1539,288.115,291.588,0.2599,-0.05
-0.0361,-0.61743,82.367,32.059,88.386,0.155,288.119,291.588,0.2597,-0.05
-0.02888,-0.61743,82.343,31.968,88.331,0.1561,288.124,291.589,0.2596,-0.05
-0.02166,-0.61743,82.322,31.876,88.278,0.1572,288.129,291.589,0.2594,-0.05
-0.01444,-0.61743,82.302,31.784,88.226,0.1582,288.134,291.59,0.2593,-0.05
-0.00722,-0.61743,82.284,31.691,88.176,0.1592,288.138,291.59,0.2591,-0.05
0.0,-0.61743,82.269,31.597,88.128,0.1602,288.142,291.59,0.259,-0.05
0.00722,-0.61743,82.255,31.502,88.081,0.1611,288.146,291.591,0.2588,-0.05
0.01444,-0.61743,82.244,31.407,88.036,0.162,288.15,291.591,0.2587,-0.05
0.02166,-0.61743,82.234,31.312,87.994,0.1629,288.154,291.592,0.2586,-0.06
0.02888,-0.61743,82.227,31.216,87.952,0.1637,288.158,291.592,0.2585,-0.06
0.0361,-0.61743,82.221,31.12,87.913,0.1645,288.161,291.593,0.2583,-0.06
0.04332,-0.61743,82.218,31.023,87.876,0.1652,288.164,291.593,0.2582,-0.06
0.05053,-0.61743,82.217,30.926,87.841,0.1659,288.167,291.593,0.2581,-0.06
0.05775,-0.61743,82.218,30.829,87.808,0.1666,288.17,291.594,0.258,-0.06
0.06497,-0.61743,82.222,30.732,87.777,0.1672,288.173,291.594,0.2579,-0.06
0.07219,-0.61743,82.227,30.635,87.749,0.1677,288.175,291.594,0.2579,-0.06
0.07941,-0.61743,82.235,30.538,87.722,0.1683,288.178,291.594,0.2578,-0.06
0.08663,-0.61743,82.245,30.441,87.698,0.1688,288.18,291.595,0.2577,-0.06
0.09385,-0.61743,82.257,30.344,87.676,0.1692,288.182,291.595,0.2576,-0.06
0.10107,-0.61743,82.272,30.248,87.656,0.1696,288.183,291.595,0.2576,-0.06
0.10829,-0.61743,82.288,30.152,87.638,0.1699,288.185,291.595,0.2575,-0.06
0.11551,-0.61743,82.307,30.056,87.623,0.1702,288.186,291.595,0.2575,-0.06
0.12273,-0.61743,82.328,29.961,87.61,0.1705,288.187,291.595,0.2574,-0.06
0.12995,-0.61743,82.351,29.866,87.599,0.1707,288.188,291.595,0.2574,-0.06
0.13716,-0.61743,82.376,29.772,87.591,0.1709,288.189,291.596,0.2574,-0.07
0.14438,-0.61743,82.403,29.679,87.585,0.171,288.19,291.596,0.2574,-0.07
0.1516,-0.61743,82.433,29.587,87.581,0.1711,288.19,291.596,0.2574,-0.07
0.15882,-0.61743,82.464,29.495,87.58,0.1711,288.19,291.596,0.2573,-0.07
0.16604,-0.61743,82.497,29.404,87.581,0.1711,288.19,291.596,0.2574,-0.07
0.17326,-0.61743,82.533,29.314,87.584,0.171,288.19,291.596,0.2574,-0.07
0.18048,-0.61743,82.57,29.225,87.59,0.1709,288.189,291.596,0.2574,-0.07
0.1877,-0.61743,82.609,29.137,87.597,0.1708,288.189,291.595,0.2574,-0.07
0.19492,-0.61743,82.65,29.051,87.607,0.1706,288.188,291.595,0.2574,-0.07
0.20214,-0.61743,82.693,28.965,87.62,0.1703,288.187,291.595,0.2575,-0.07
0.20936,-0.61743,82.738,28.881,87.634,0.17,288.185,291.595,0.2575,-0.07
0.21658,-0.61743,82.785,28.798,87.651,0.1697,288.184,291.595,0.2576,-0.07
0.22379,-0.61743,82.833,28.717,87.669,0.1693,288.182,291.595,0.2576,-0.07
0.23101,-0.61743,82.883,28.637,87.69,0.1689,288.18,291.595,0.2577,-0.07
0.23823,-0.61743,82.934,28.558,87.713,0.1685,288.178,291.594,0.2577,-0.07
0.24545,-0.61743,82.987,28.481,87.738,0.168,288.176,291.594,0.2578,-0.07
0.25267,-0.61743,83.041,28.405,87.765,0.1674,288.174,291.594,0.2579,-0.07
0.25989,-0.61743,83.097,28.331,87.794,0.1668,288.171,291.594,0.258,-0.07
0.26711,-0.61743,83.155,28.258,87.825,0.1662,288.169,291.593,0.2581,-0.07
0.27433,-0.61743,83.213,28.188,87.858,0.1656,288.166,291.593,0.2582,-0.07
0.28155,-0.61743,83.273,28.118,87.892,0.1649,288.163,291.593,0.2583,-0.07
0.28877,-0.61743,83.334,28.051,87.928,0.1642,288.16,291.592,0.2584,-0.07
0.29599,-0.61743,83.396,27.985,87.966,0.1634,288.156,291.592,0.2585,-0.07
0.30321,-0.61743,83.459,27.921,88.006,0.1626,288.153,291.592,0.2586,-0.07
0.31042,-0.61743,83.523,27.859,88.047,0.1618,288.149,291.591,0.2587,-0.07
0.31764,-0.61743,83.589,27.799,88.09,0.1609,288.145,291.591,0.2589,-0.07
0.32486,-0.61743,83.654,27.741,88.134,0.1601,288.142,291.59,0.259,-0.07
0.33208,-0.61743,83.721,27.684,88.18,0.1591,288.138,291.59,0.2591,-0.07
0.3393,-0.61743,83.789,27.629,88.227,0.1582,288.133,291.59,0.2593,-0.07
0.34652,-0.61743,83.857,27.576,88.275,0.1572,288.129,291.589,0.2594,-0.07
0.35374,-0.61743,83.926,27.525,88.324,0.1562,288.125,291.589,0.2596,-0.07
0.36096,-0.61743,83.995,27.476,88.375,0.1552,288.12,291.588,0.2597,-0.07
0.36818,-0.61743,84.065,27.429,88.427,0.1542,288.116,291.588,0.2599,-0.07
0.3754,-0.61743,84.135,27.383,88.479,0.1531,288.111,291.587,0.26,-0.07
0.38262,-0.61743,84.206,27.34,88.533,0.1521,288.107,291.587,0.2602,-0.07
0.38984,-0.61743,84.277,27.298,88.588,0.151,288.102,291.586,0.2603,-0.07
0.39705,-0.61743,84.348,27.258,88.643,0.1498,288.097,291.586,0.2605,-0.07
0.40427,-0.61743,84.419,27.22,88.699,0.1487,288.092,291.585,0.2607,-0.07
0.41149,-0.61743,84.491,27.184,88.756,0.1476,288.087,291.585,0.2609,-0.07
0.41871,-0.61743,84.562,27.15,88.814,0.1464,288.082,291.584,0.261,-0.07
0.42593,-0.61743,84.634,27.117,88.872,0.1452,288.077,291.583,0.2612,-0.07
0.43315,-0.61743,84.705,27.086,88.93,0.1441,288.071,291.583,0.2614,-0.07
0.44037,-0.61743,84.776,27.057,88.989,0.1429,288.066,291.582,0.2615,-0.07
0.44759,-0.61743,84.847,27.03,89.049,0.1417,288.061,291.582,0.2617,-0.07
0.45481,-0.61743,84.918,27.004,89.109,0.1404,288.056,291.581,0.2619,-0.06
0.46203,-0.61743,84.989,26.98,89.169,0.1392,288.05,291.581,0.2621,-0.06
0.46925,-0.61743,85.059,26.958,89.229,0.138,288.045,291.58,0.2623,-0.06
0.47647,-0.61743,85.129,26.937,89.289,0.1368,288.04,291.579,0.2624,-0.06
0.48368,-0.61743,85.199,26.918,89.35,0.1356,288.034,291.579,0.2626,-0.06
0.4909,-0.61743,85.268,26.9,89.41,0.1343,288.029,291.578,0.2628,-0.06
0.49812,-0.61743,85.336,26.884,89.471,0.1331,288.023,291.578,0.263,-0.06
0.50534,-0.61743,85.405,26.87,89.532,0.1319,288.018,291.577,0.2632,-0.06
0.51256,-0.61743,85.472,26.856,89.592,0.1306,288.013,291.576,0.2633,-0.06
0.51978,-0.61743,85.539,26.845,89.652,0.1294,288.007,291.576,0.2635,-0.06
0.527,-0.61743,85.605,26.834,89.713,0.1282,288.002,291.575,0.2637,-0.06
0.53422,-0.61743,85.671,26.825,89.773,0.127,287.996,291.575,0.2639,-0.06
0.54144,-0.61743,85.736,26.817,89.832,0.1258,287.991,291.574,0.2641,-0.06
0.54866,-0.61743,85.8,26.811,89.892,0.1245,287.986,291.574,0.2642,-0.06
0.55588,-0.61743,85.864,26.805,89.951,0.1233,287.981,291.573,0.2644,-0.05
0.5631,-0.61743,85.927,26.801,90.009,0.1221,287.975,291.572,0.2646,-0.05
0.57032,-0.61743,85.989,26.798,90.068,0.1209,287.97,291.572,0.2648,-0.05
0.57753,-0.61743,86.05,26.795,90.125,0.1198,287.965,291.571,0.2649,-0.05
0.58475,-0.61743,86.11,26.794,90.183,0.1186,287.96,291.571,0.2651,-0.05
0.59197,-0.61743,86.17,26.794,90.24,0.1174,287.955,291.57,0.2653,-0.05
0.59919,-0.61743,86.229,26.795,90.296,0.1163,287.95,291.57,0.2654,-0.05
0.60641,-0.61743,86.287,26.797,90.352,0.1151,287.945,291.569,0.2656,-0.05
0.61363,-0.61743,86.344,26.8,90.407,0.114,287.94,291.569,0.2658,-0.05
0.62085,-0.61743,86.4,26.803,90.462,0.1129,287.935,291.568,0.2659,-0.05
0.62807,-0.61743,86.456,26.807,90.516,0.1117,287.93,291.568,0.2661,-0.05
